PIT,RB 2,0.3,WR 25,0,
PIT,RB 2,1,
PIT,RB 2,0.3,
PIT,QB 7,0,RB 2,0,
PIT,QB 7,0.48,RB 2,1.7,WR 25,0,
PIT,TE 16,0,
PIT,QB 7,0.12,RB 27,0.8,
PIT,QB 7,1.04,WR 99,3.1,
PIT,RB 2,1.1,
PIT,RB 2,0.3,
PIT,QB 7,0.28,WR 99,1.2,
PIT,RB 2,0.3,
PIT,QB 7,4.2,WR 29,7,
PIT,K 9,1,
PIT,RB 27,0,
PIT,QB 7,0.56,WR 2,1.9,
PIT,QB 7,0,WR 132,0,
PIT,QB 7,2.08,WR 29,5.7,
PIT,RB 2,0,
PIT,QB 7,0.28,RB 2,1.2,WR 25,0,
PIT,RB 27,0.1,WR 25,0,
PIT,RB 7,0,
PIT,QB 7,4.32,WR 2,7.3,
PIT,K 9,1,
PIT,QB 7,0.72,
PIT,QB 7,0.32,RB 2,1.3,
PIT,QB 7,0.16,
PIT,QB 7,5.88,WR 2,11.2,
PIT,K 9,1,
PIT,QB 7,0.24,WR 2,1.1,
PIT,QB 7,0.4,TE 16,1.5,
PIT,QB 7,0.24,RB 2,1.1,WR 25,0,
PIT,QB 7,0.72,WR 2,2.3,
PIT,QB 7,0,WR 29,0,
PIT,QB 7,0.24,RB 2,1.1,
PIT,QB 7,0,WR 99,0,
PIT,QB 7,0,TE 16,0,
PIT,RB 2,0.4,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0.36,WR 2,1.4,
PIT,RB 2,0,
PIT,QB 7,0.48,WR 73,1.7,
PIT,QB 7,0.2,TE 16,1,
PIT,QB 7,-0.12,WR 2,0.2,
PIT,QB 7,1.96,TE 16,5.4,
PIT,RB 2,0.2,
PIT,QB 7,4.08,WR 29,6.7,
PIT,K 9,1,
PIT,QB 7,0,WR 29,0,
PIT,RB 27,0.4,
PIT,QB 7,0.16,WR 73,0.9,
PIT,QB 7,0.64,WR 113,0.1,
PIT,QB 7,0.68,RB 2,2.2,WR 25,0,
PIT,RB 2,-0.2,
PIT,QB 7,0,TE 16,0,
PIT,QB 7,0.6,TE 16,2,WR 25,0,
PIT,WR 2,0.5,
PIT,RB 2,0.3,
PIT,RB 2,0,WR 25,0,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0.52,WR 73,1.8,
PIT,RB 27,-1.4,TE 16,0,
PIT,RB 7,0,WR 2,0,
PIT,RB 2,0,WR 25,0,
PIT,QB 7,0.36,WR 2,1.4,
PIT,RB 2,0.2,
PIT,RB 27,0.1,WR 25,0,
PIT,QB 7,0,
PIT,QB 7,0.28,WR 2,1.2,
